Time,Sample #,Type
1.452,363,(
1.504,376,N
1.504,376,N
1.548,387,)
1.720,430,(
1.828,457,t
1.840,460,t
1.940,485,)
2.608,652,(
2.656,664,N
2.656,664,N
2.704,676,)
2.876,719,(
2.984,746,t
2.992,748,t
3.084,771,)
3.752,938,(
3.812,953,N
3.816,954,N
3.860,965,)
4.032,1008,(
4.136,1034,t
4.152,1038,t
4.244,1061,)
4.952,1238,(
5.000,1250,N
5.000,1250,N
5.044,1261,)
5.232,1308,(
5.324,1331,t
5.340,1335,t
5.436,1359,)
6.168,1542,(
6.216,1554,N
6.216,1554,N
6.264,1566,)
6.448,1612,(
6.540,1635,t
6.552,1638,t
6.652,1663,)
7.384,1846,(
7.432,1858,N
7.432,1858,N
7.480,1870,)
7.648,1912,(
7.760,1940,t
7.772,1943,t
7.868,1967,)
8.624,2156,(
8.668,2167,N
8.672,2168,N
8.716,2179,)
8.892,2223,(
8.992,2248,t
9.012,2253,t
9.108,2277,)
9.872,2468,(
9.916,2479,N
9.920,2480,N
9.964,2491,)
10.140,2535,(
10.244,2561,t
10.260,2565,t
10.356,2589,)
11.112,2778,(
11.156,2789,N
11.160,2790,N
11.208,2802,)
11.380,2845,(
11.480,2870,t
11.504,2876,t
11.596,2899,)
12.360,3090,(
12.404,3101,N
12.408,3102,N
12.452,3113,)
12.636,3159,(
12.728,3182,t
12.748,3187,t
12.840,3210,)
13.604,3401,(
13.644,3411,N
13.648,3412,N
13.692,3423,)
13.872,3468,(
13.972,3493,t
13.992,3498,t
14.080,3520,)
14.852,3713,(
14.892,3723,N
14.900,3725,N
14.944,3736,)
15.128,3782,(
15.220,3805,t
15.240,3810,t
15.324,3831,)
16.092,4023,(
16.132,4033,N
16.140,4035,N
16.180,4045,)
16.360,4090,(
16.460,4115,t
16.480,4120,t
16.568,4142,)
17.344,4336,(
17.384,4346,N
17.388,4347,N
17.432,4358,)
17.600,4400,(
17.716,4429,t
17.732,4433,t
17.828,4457,)
18.584,4646,(
18.624,4656,N
18.632,4658,N
18.676,4669,)
18.840,4710,(
18.952,4738,t
18.968,4742,t
19.060,4765,)
19.812,4953,(
19.852,4963,N
19.860,4965,N
19.904,4976,)
20.084,5021,(
20.184,5046,t
20.204,5051,t
20.292,5073,)
21.040,5260,(
21.080,5270,N
21.088,5272,N
21.128,5282,)
21.320,5330,(
21.408,5352,t
21.428,5357,t
21.524,5381,)
22.260,5565,(
22.300,5575,N
22.304,5576,N
22.348,5587,)
22.520,5630,(
22.628,5657,t
22.644,5661,t
22.736,5684,)
23.456,5864,(
23.500,5875,N
23.504,5876,N
23.544,5886,)
23.708,5927,(
23.824,5956,t
23.844,5961,t
23.936,5984,)
24.672,6168,(
24.716,6179,N
24.720,6180,N
24.764,6191,)
24.944,6236,(
25.040,6260,t
25.064,6266,t
25.152,6288,)
25.892,6473,(
25.932,6483,N
25.936,6484,N
25.980,6495,)
26.140,6535,(
26.252,6563,t
26.272,6568,t
26.364,6591,)
27.088,6772,(
27.132,6783,N
27.132,6783,N
27.172,6793,)
27.348,6837,(
27.456,6864,t
27.468,6867,t
27.564,6891,)
28.292,7073,(
28.332,7083,N
28.340,7085,N
28.380,7095,)
28.568,7142,(
28.664,7166,t
28.680,7170,t
28.776,7194,)
29.512,7378,(
29.552,7388,N
29.556,7389,N
29.600,7400,)
29.776,7444,(
29.876,7469,t
29.892,7473,t
29.988,7497,)
30.704,7676,(
30.744,7686,N
30.748,7687,N
30.788,7697,)
30.968,7742,(
31.076,7769,t
31.092,7773,t
31.180,7795,)
31.912,7978,(
31.956,7989,N
31.956,7989,N
32.000,8000,)
32.188,8047,(
32.284,8071,t
32.300,8075,t
32.396,8099,)
33.112,8278,(
33.156,8289,N
33.160,8290,N
33.204,8301,)
33.384,8346,(
33.488,8372,t
33.500,8375,t
33.592,8398,)
34.300,8575,(
34.344,8586,N
34.344,8586,N
34.388,8597,)
