Time,Sample #,Type
0.832,208,(
0.884,221,N
0.888,222,N
0.916,229,)
1.032,258,(
1.100,275,t
1.104,276,t
1.188,297,)
1.288,322,(
1.372,343,N
1.408,352,N
1.448,362,)
1.556,389,(
1.612,403,t
1.628,407,t
1.688,422,)
2.024,506,(
2.076,519,N
2.080,520,N
2.112,528,)
2.236,559,(
2.296,574,t
2.296,574,t
2.376,594,)
2.620,655,(
2.672,668,N
2.676,669,N
2.712,678,)
2.772,693,(
2.780,695,t
2.868,717,)
3.012,753,(
3.072,768,N
3.104,776,N
3.156,789,)
3.252,813,(
3.272,818,t
3.304,826,t
3.376,844,)
3.784,946,(
3.836,959,N
3.844,961,N
3.876,969,)
3.984,996,(
4.056,1014,t
4.060,1015,t
4.144,1036,)
4.236,1059,(
4.328,1082,N
4.364,1091,N
4.408,1102,)
4.516,1129,(
4.576,1144,t
4.588,1147,t
4.656,1164,)
5.000,1250,(
5.048,1262,N
5.052,1263,N
5.084,1271,)
5.196,1299,(
5.256,1314,t
5.260,1315,t
5.340,1335,)
5.596,1399,(
5.644,1411,N
5.652,1413,N
5.684,1421,)
5.984,1496,(
6.032,1508,N
6.064,1516,N
6.116,1529,)
6.200,1550,(
6.228,1557,t
6.260,1565,t
6.336,1584,)
6.748,1687,(
6.796,1699,N
6.804,1701,N
6.828,1707,)
6.936,1734,(
7.024,1756,t
7.024,1756,t
7.108,1777,)
7.368,1842,(
7.412,1853,N
7.420,1855,N
7.448,1862,)
7.548,1887,(
7.612,1903,t
7.620,1905,t
7.688,1922,)
7.956,1989,(
8.008,2002,N
8.012,2003,N
8.040,2010,)
8.352,2088,(
8.412,2103,N
8.440,2110,N
8.492,2123,)
8.580,2145,(
8.612,2153,t
8.644,2161,t
8.716,2179,)
9.132,2283,(
9.180,2295,N
9.188,2297,N
9.216,2304,)
9.332,2333,(
9.396,2349,t
9.400,2350,t
9.480,2370,)
9.724,2431,(
9.776,2444,N
9.780,2445,N
9.812,2453,)
9.908,2477,(
9.980,2495,t
9.984,2496,t
10.056,2514,)
10.304,2576,(
10.352,2588,N
10.356,2589,N
10.388,2597,)
10.496,2624,(
10.564,2641,t
10.568,2642,t
10.640,2660,)
10.896,2724,(
10.948,2737,N
10.952,2738,N
10.988,2747,)
11.088,2772,(
11.156,2789,t
11.160,2790,t
11.240,2810,)
11.496,2874,(
11.548,2887,N
11.556,2889,N
11.588,2897,)
11.692,2923,(
11.760,2940,t
11.764,2941,t
11.836,2959,)
12.096,3024,(
12.144,3036,N
12.152,3038,N
12.180,3045,)
12.496,3124,(
12.556,3139,N
12.588,3147,N
12.644,3161,)
12.720,3180,(
12.760,3190,t
12.788,3197,t
12.864,3216,)
13.268,3317,(
13.316,3329,N
13.320,3330,N
13.352,3338,)
13.468,3367,(
13.532,3383,t
13.532,3383,t
13.620,3405,)
13.672,3418,(
13.756,3439,N
13.788,3447,N
13.828,3457,)
13.948,3487,(
13.992,3498,t
14.012,3503,t
14.068,3517,)
14.440,3610,(
14.488,3622,N
14.496,3624,N
14.524,3631,)
14.628,3657,(
14.708,3677,t
14.708,3677,t
14.792,3698,)
15.056,3764,(
15.100,3775,N
15.108,3777,N
15.136,3784,)
15.452,3863,(
15.504,3876,N
15.504,3876,N
15.532,3883,)
15.632,3908,(
15.704,3926,t
15.716,3929,t
15.780,3945,)
15.960,3990,(
16.012,4003,N
16.044,4011,N
16.096,4024,)
16.192,4048,(
16.220,4055,t
16.248,4062,t
16.328,4082,)
16.736,4184,(
16.784,4196,N
16.788,4197,N
16.816,4204,)
16.932,4233,(
16.992,4248,t
16.992,4248,t
17.076,4269,)
17.316,4329,(
17.364,4341,N
17.368,4342,N
17.400,4350,)
17.500,4375,(
17.564,4391,t
17.572,4393,t
17.644,4411,)
17.900,4475,(
17.952,4488,N
17.956,4489,N
17.988,4497,)
18.096,4524,(
18.164,4541,t
18.168,4542,t
18.244,4561,)
18.500,4625,(
18.552,4638,N
18.556,4639,N
18.588,4647,)
18.676,4669,(
18.756,4689,t
18.760,4690,t
18.828,4707,)
19.088,4772,(
19.136,4784,N
19.140,4785,N
19.176,4794,)
19.276,4819,(
19.344,4836,t
19.348,4837,t
19.420,4855,)
19.672,4918,(
19.716,4929,N
19.720,4930,N
19.752,4938,)
19.868,4967,(
19.920,4980,t
19.928,4982,t
19.996,4999,)
20.252,5063,(
20.300,5075,N
20.304,5076,N
20.336,5084,)
20.436,5109,(
20.500,5125,t
20.504,5126,t
20.584,5146,)
20.712,5178,(
20.760,5190,N
20.764,5191,N
20.792,5198,)
20.880,5220,(
20.960,5240,t
20.964,5241,t
21.036,5259,)
21.360,5340,(
21.408,5352,N
21.416,5354,N
21.444,5361,)
21.564,5391,(
21.624,5406,t
21.632,5408,t
21.708,5427,)
21.960,5490,(
22.008,5502,N
22.016,5504,N
22.044,5511,)
22.104,5526,(
22.116,5529,t
22.208,5552,)
22.360,5590,(
22.420,5605,N
22.448,5612,N
22.504,5626,)
22.596,5649,(
22.628,5657,t
22.656,5664,t
22.732,5683,)
23.128,5782,(
23.180,5795,N
23.184,5796,N
23.216,5804,)
23.320,5830,(
